user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase,age_group,pages_per_minute
7645,45,Female,Desktop,25.03,16,9,9,0,0,1,13.81,53.26,1,Millennials / Young Adults,0.64
7646,22,Female,Mobile,12.91,4,8,5,1,1,1,18.24,32.84,1,Gen Z / Youth,0.31
7647,43,Female,Mobile,20.08,8,12,4,0,0,0,28.91,40.86,1,Millennials / Young Adults,0.4
7648,22,Male,Desktop,11.8,3,11,3,0,1,1,11.59,30.46,1,Gen Z / Youth,0.25
7649,39,Female,Mobile,21.17,9,12,7,1,0,0,28.54,30.24,1,Millennials / Young Adults,0.43
7650,32,Female,Mobile,8.37,8,9,1,1,0,0,10.88,53.34,1,Millennials / Young Adults,0.96
7651,30,Male,Mobile,1.64,12,2,5,1,0,1,1.77,6.01,1,Millennials / Young Adults,7.32
7652,45,Male,Mobile,28.49,14,10,9,0,1,1,35.64,48.13,1,Millennials / Young Adults,0.49
7653,50,Male,Mobile,1.47,10,7,5,1,0,0,2.1,32.43,1,Gen X / Middle Aged,6.8
7654,40,Male,Mobile,24.9,17,7,4,0,1,1,26.55,46.44,1,Millennials / Young Adults,0.68
7655,50,Female,Mobile,5.9,11,11,1,1,0,1,5.97,97.5,1,Gen X / Middle Aged,1.86
7656,35,Male,Desktop,12.37,10,6,4,1,0,1,6.23,74.13,1,Millennials / Young Adults,0.81
7657,47,Male,Mobile,24.85,13,7,2,1,1,1,25.9,86.15,1,Gen X / Middle Aged,0.52
7658,43,Female,Mobile,6.97,2,0,6,0,0,0,9.18,49.315,1,Millennials / Young Adults,0.29
7659,33,Male,Desktop,26.11,1,2,6,0,0,0,32.95,70.58,1,Millennials / Young Adults,0.04
7660,30,Male,Unknown,15.44,1,5,7,0,1,0,17.69,46.31,1,Millennials / Young Adults,0.06
7661,56,Female,Mobile,11.62,16,11,9,0,0,0,6.1,59.71,1,Gen X / Middle Aged,1.38
7662,50,Female,Desktop,20.21,10,14,8,0,0,0,28.81,43.8,1,Gen X / Middle Aged,0.49
7663,43,Female,Tablet,10.9,10,6,0,0,0,1,10.13,13.17,1,Millennials / Young Adults,0.92
7664,18,Female,Mobile,11.07,10,6,3,0,0,1,11.86,94.73,1,Gen Z / Youth,0.9
7665,55,Female,Mobile,22.27,7,10,5,0,0,0,19.99,70.64,1,Gen X / Middle Aged,0.31
7666,19,Female,Desktop,9.99,1,5,6,0,0,0,8.48,60.06,1,Gen Z / Youth,0.1
7667,39,Female,Mobile,6.82,13,14,4,0,1,0,6.89,56.08,1,Millennials / Young Adults,1.91
7668,55,Male,Desktop,24.42,5,12,5,0,0,0,24.29,72.29,1,Gen X / Middle Aged,0.2
7669,59,Male,Tablet,24.36,3,11,0,0,0,1,20.86,53.25,1,Gen X / Middle Aged,0.12
7670,41,Female,Tablet,15.43,13,11,4,1,1,1,20.12,21.59,1,Millennials / Young Adults,0.84
7671,35,Male,Mobile,16.27,12,11,1,1,0,1,8.96,0.73,1,Millennials / Young Adults,0.74
7672,44,Female,Mobile,21.19,18,10,1,1,1,1,13.07,38.31,1,Millennials / Young Adults,0.85
7673,58,Male,Tablet,15.77,5,3,0,1,0,1,9.19,56.36,1,Gen X / Middle Aged,0.32
7674,25,Female,Mobile,13.09,5,4,9,0,0,1,13.94,37.18,1,Gen Z / Youth,0.38
7675,45,Male,Mobile,29.85,2,8,8,1,0,1,27.24,53.33,1,Millennials / Young Adults,0.07
7676,27,Female,Desktop,5.28,6,0,3,1,1,0,5.03,66.49,1,Millennials / Young Adults,1.14
7677,34,Male,Mobile,18.19,7,1,3,0,1,0,19.59,80.99,1,Millennials / Young Adults,0.38
7678,46,Female,Mobile,26.69,1,4,8,0,0,0,21.99,29.86,1,Gen X / Middle Aged,0.04
7679,23,Male,Desktop,20.93,3,4,4,1,0,1,14.3,63.32,1,Gen Z / Youth,0.14
7680,31,Male,Mobile,26.55,2,11,3,1,0,1,21.42,89.18,1,Millennials / Young Adults,0.08
7681,39,Female,Mobile,10.75,10,7,6,0,1,0,16.06,15.24,1,Millennials / Young Adults,0.93
7682,23,Male,Mobile,8.89,11,7,4,1,1,0,14.305,69.05,1,Gen Z / Youth,1.24
7683,43,Male,Desktop,25.69,13,9,7,0,0,1,37.42,91.45,1,Millennials / Young Adults,0.51
7684,56,Male,Mobile,12.43,16,5,2,1,1,1,14.305,67.13,1,Gen X / Middle Aged,1.29
7685,29,Male,Mobile,21.58,11,5,7,0,1,1,12.72,9.26,1,Millennials / Young Adults,0.51
7686,52,Male,Desktop,5.28,18,4,5,0,1,1,2.88,28.31,1,Gen X / Middle Aged,3.41
7687,31,Female,Desktop,22.92,11,4,8,1,1,1,30.15,18.95,1,Millennials / Young Adults,0.48
7688,39,Female,Mobile,16.92,1,12,5,1,0,1,25.23,91.24,1,Millennials / Young Adults,0.06
7689,40,Male,Desktop,8.79,18,10,3,1,1,0,9.17,99.2,1,Millennials / Young Adults,2.05
7690,24,Female,Mobile,15.34,5,7,1,0,0,1,18.42,49.315,1,Gen Z / Youth,0.33
7691,57,Male,Desktop,15.76,2,4,2,1,0,0,18.08,89.62,1,Gen X / Middle Aged,0.13
7692,42,Female,Mobile,1.34,18,5,6,0,1,0,1.7,13.51,1,Millennials / Young Adults,13.43
7693,30,Male,Mobile,19.49,7,2,9,0,1,0,22.53,0.34,0,Millennials / Young Adults,0.36
7694,38,Male,Desktop,16.71,11,14,4,1,1,1,21.74,56.84,1,Millennials / Young Adults,0.66
7695,58,Male,Mobile,7.39,11,13,6,1,1,1,7.39,98.74,1,Gen X / Middle Aged,1.49
7696,27,Male,Mobile,22.84,13,4,6,0,1,0,15.85,56.24,1,Millennials / Young Adults,0.57
7697,26,Female,Mobile,9.8,4,14,5,1,0,1,9.56,98.05,1,Millennials / Young Adults,0.41
7698,32,Female,Desktop,9.03,1,13,1,0,0,1,7.33,45.07,1,Millennials / Young Adults,0.11
7699,19,Female,Mobile,14.67,18,8,4,0,0,0,17.52,38.2,1,Gen Z / Youth,1.23
7700,42,Male,Mobile,20.61,12,14,9,1,0,0,13.13,92.96,1,Millennials / Young Adults,0.58
7701,30,Female,Mobile,27.94,10,2,5,0,1,0,23.24,4.88,1,Millennials / Young Adults,0.36
7702,51,Female,Mobile,5.1,8,7,7,0,1,1,2.58,32.68,1,Gen X / Middle Aged,1.57
7703,51,Male,Mobile,12.5,3,14,0,1,1,0,16.44,44.35,1,Gen X / Middle Aged,0.24
7704,52,Male,Mobile,2.94,7,10,9,0,1,1,2.67,8.69,1,Gen X / Middle Aged,2.38
7705,55,Male,Mobile,23.0,11,6,6,0,0,0,29.35,51.71,1,Gen X / Middle Aged,0.48
7706,20,Female,Mobile,13.98,7,3,4,0,0,1,8.35,37.53,1,Gen Z / Youth,0.5
7707,59,Unknown,Desktop,21.5,7,4,6,1,1,1,14.92,43.7,1,Gen X / Middle Aged,0.33
7708,23,Male,Desktop,10.34,9,7,2,1,0,1,13.96,68.63,1,Gen Z / Youth,0.87
7709,36,Female,Desktop,25.49,3,9,3,0,0,0,27.92,7.04,1,Millennials / Young Adults,0.12
7710,20,Male,Mobile,16.51,11,6,1,1,1,0,8.35,96.18,1,Gen Z / Youth,0.67
7711,35,Female,Tablet,28.36,17,9,5,1,1,1,39.85,52.24,1,Millennials / Young Adults,0.6
7713,26,Female,Tablet,15.76,2,1,0,1,1,0,18.47,31.85,1,Millennials / Young Adults,0.13
7714,29,Unknown,Mobile,23.23,1,7,0,0,1,1,28.52,31.35,1,Millennials / Young Adults,0.04
7715,22,Female,Mobile,18.4,16,7,7,1,1,1,11.66,90.38,1,Gen Z / Youth,0.87
7716,20,Male,Mobile,1.67,4,8,7,1,0,0,2.11,11.75,1,Gen Z / Youth,2.4
7717,28,Male,Mobile,29.2,9,1,5,0,1,1,17.49,10.38,1,Millennials / Young Adults,0.31
7718,47,Male,Desktop,9.65,8,13,8,0,0,1,13.41,69.71,1,Gen X / Middle Aged,0.83
7719,21,Female,Desktop,8.23,1,7,0,1,1,1,8.27,46.6,1,Gen Z / Youth,0.12
7720,39,Male,Unknown,15.08,8,1,9,0,1,1,9.67,71.73,1,Millennials / Young Adults,0.53
7721,18,Female,Desktop,16.72,5,3,7,1,1,1,9.84,43.29,1,Gen Z / Youth,0.3
7722,44,Male,Mobile,23.22,1,2,1,0,0,1,21.83,21.17,1,Millennials / Young Adults,0.04
7723,45,Male,Mobile,12.4,7,7,7,0,0,1,6.27,71.52,1,Millennials / Young Adults,0.56
7724,46,Female,Tablet,13.76,15,13,2,1,1,0,20.11,3.91,1,Gen X / Middle Aged,1.09
7726,29,Male,Desktop,12.44,1,14,6,1,0,1,11.44,45.87,1,Millennials / Young Adults,0.08
7727,30,Male,Mobile,27.52,9,6,2,0,1,0,30.46,7.79,1,Millennials / Young Adults,0.33
7728,58,Female,Mobile,25.69,1,1,1,1,0,1,30.18,24.16,1,Gen X / Middle Aged,0.04
7729,19,Female,Tablet,14.19,12,3,0,0,1,1,15.11,49.315,1,Gen Z / Youth,0.85
7730,54,Male,Mobile,1.01,7,5,4,0,0,1,14.305,89.3,1,Gen X / Middle Aged,6.93
7731,33,Female,Mobile,27.13,9,11,0,0,1,0,26.36,51.26,1,Millennials / Young Adults,0.33
7732,41,Male,Mobile,4.61,10,4,0,1,0,1,3.79,67.08,1,Millennials / Young Adults,2.17
7733,52,Male,Desktop,8.09,12,10,4,0,1,1,4.77,5.49,1,Gen X / Middle Aged,1.48
7734,39,Male,Unknown,5.42,2,7,2,1,1,0,4.81,10.35,1,Millennials / Young Adults,0.37
7735,53,Female,Mobile,6.21,18,11,9,0,1,0,6.89,56.34,1,Gen X / Middle Aged,2.9
7736,28,Male,Mobile,24.28,9,6,2,0,1,1,14.62,83.51,1,Millennials / Young Adults,0.37
7737,46,Male,Mobile,17.81,1,1,6,0,1,1,11.84,5.3,1,Gen X / Middle Aged,0.06
7738,52,Female,Mobile,28.73,10,13,5,0,1,1,16.84,98.35,1,Gen X / Middle Aged,0.35
7739,32,Female,Mobile,7.71,14,8,1,0,0,1,3.86,88.54,1,Millennials / Young Adults,1.82
7740,48,Female,Tablet,15.08,14,6,2,1,1,0,21.66,49.315,1,Gen X / Middle Aged,0.93
7741,59,Male,Tablet,29.35,7,11,3,0,1,1,39.28,49.315,1,Gen X / Middle Aged,0.24
7742,58,Female,Mobile,24.97,12,2,8,1,0,0,18.27,40.64,1,Gen X / Middle Aged,0.48
7743,33,Female,Desktop,22.13,6,5,1,1,1,1,23.85,79.58,1,Millennials / Young Adults,0.27
7744,27,Male,Mobile,6.48,13,4,5,1,0,0,8.43,75.86,1,Millennials / Young Adults,2.01
7745,49,Male,Mobile,23.31,8,11,4,0,0,1,20.2,34.56,1,Gen X / Middle Aged,0.34
7746,19,Male,Mobile,11.08,2,8,5,1,1,0,13.73,87.76,1,Gen Z / Youth,0.18
7747,41,Male,Mobile,16.39,10,12,4,0,1,0,22.43,63.61,1,Millennials / Young Adults,0.61
7748,40,Female,Mobile,18.67,6,2,5,0,1,1,18.64,99.4,1,Millennials / Young Adults,0.32
7749,19,Male,Mobile,18.67,16,1,3,1,1,1,25.91,33.47,1,Gen Z / Youth,0.86
7750,55,Female,Desktop,22.07,10,1,7,0,1,1,15.67,64.35,1,Gen X / Middle Aged,0.45
7751,48,Male,Mobile,20.19,15,3,8,0,1,0,28.3,42.45,1,Gen X / Middle Aged,0.74
7752,57,Male,Desktop,2.98,10,12,9,0,0,1,3.89,64.76,1,Gen X / Middle Aged,3.36
7753,39,Female,Mobile,14.26,11,0,6,0,0,1,19.11,25.98,1,Millennials / Young Adults,0.77
7754,46,Female,Mobile,20.26,2,8,0,0,0,0,10.22,38.25,1,Gen X / Middle Aged,0.1
7755,20,Female,Mobile,9.58,10,2,4,1,0,0,11.15,93.22,1,Gen Z / Youth,1.04
7756,31,Male,Mobile,10.08,12,13,6,1,1,1,9.08,28.91,1,Millennials / Young Adults,1.19
7757,42,Male,Desktop,4.61,11,12,4,0,0,0,5.09,62.07,1,Millennials / Young Adults,2.39
7758,18,Female,Desktop,13.14,15,4,4,0,0,0,7.67,91.86,1,Gen Z / Youth,1.14
7759,20,Female,Mobile,29.62,4,1,4,1,0,0,21.81,48.1,1,Gen Z / Youth,0.14
7760,43,Male,Desktop,9.27,5,7,4,0,1,0,7.89,69.51,1,Millennials / Young Adults,0.54
7761,35,Female,Tablet,16.41,1,14,4,1,0,0,19.99,74.8,1,Millennials / Young Adults,0.06
7762,26,Female,Desktop,22.55,1,10,0,0,0,0,23.74,54.41,1,Millennials / Young Adults,0.04
7763,55,Male,Mobile,1.39,10,10,5,1,1,1,0.72,37.89,1,Gen X / Middle Aged,7.19
7764,40,Female,Desktop,27.11,4,13,5,1,0,1,22.63,80.84,1,Millennials / Young Adults,0.15
7765,38,Male,Mobile,12.21,13,2,7,1,1,1,17.58,55.41,1,Millennials / Young Adults,1.06
7766,18,Male,Desktop,26.2,14,4,4,0,0,1,17.81,11.61,1,Gen Z / Youth,0.53
7767,38,Male,Mobile,2.13,19,6,1,0,1,1,1.57,87.45,1,Millennials / Young Adults,8.92
7768,44,Female,Mobile,5.22,5,1,6,0,1,1,4.21,29.74,1,Millennials / Young Adults,0.96
7769,59,Female,Mobile,10.35,11,2,0,0,1,1,7.95,49.34,1,Gen X / Middle Aged,1.06
7770,23,Female,Mobile,11.02,8,7,4,0,0,1,6.85,21.38,1,Gen Z / Youth,0.73
7771,53,Female,Tablet,25.59,1,9,4,0,0,0,20.8,49.27,1,Gen X / Middle Aged,0.04
7772,45,Male,Mobile,1.32,5,13,2,0,0,1,1.37,12.93,1,Millennials / Young Adults,3.79
7773,34,Male,Mobile,19.59,18,7,1,1,0,0,23.02,56.63,1,Millennials / Young Adults,0.92
7774,57,Female,Tablet,4.81,13,2,3,0,1,0,5.5,52.28,1,Gen X / Middle Aged,2.7
7775,20,Female,Mobile,24.87,5,12,6,0,0,0,16.48,81.84,1,Gen Z / Youth,0.2
7776,29,Female,Mobile,23.58,7,9,9,1,1,1,26.28,55.99,1,Millennials / Young Adults,0.3
7777,56,Female,Mobile,15.5,12,11,2,1,0,0,13.3,40.87,1,Gen X / Middle Aged,0.77
7778,29,Male,Mobile,7.17,2,6,5,0,1,1,9.48,46.63,1,Millennials / Young Adults,0.28
7779,19,Female,Mobile,19.4,13,13,6,1,1,0,16.73,60.47,1,Gen Z / Youth,0.67
7780,39,Male,Mobile,5.53,14,10,1,1,1,1,8.17,83.96,1,Millennials / Young Adults,2.53
7781,40,Female,Desktop,6.51,6,12,2,0,0,0,7.26,4.17,1,Millennials / Young Adults,0.92
7782,47,Female,Tablet,19.17,16,1,8,0,0,0,17.81,92.66,1,Gen X / Middle Aged,0.83
7783,22,Female,Mobile,29.75,10,8,0,1,1,1,29.84,8.39,1,Gen Z / Youth,0.34
7784,26,Male,Mobile,26.84,11,12,7,1,0,1,18.14,34.47,1,Millennials / Young Adults,0.41
7785,38,Female,Mobile,18.2,1,12,0,0,1,1,21.48,33.62,1,Millennials / Young Adults,0.05
7786,28,Male,Desktop,16.62,15,7,2,1,0,1,24.32,53.17,1,Millennials / Young Adults,0.9
7787,22,Male,Mobile,29.95,16,8,5,1,0,1,30.4,35.47,1,Gen Z / Youth,0.53
7788,52,Female,Desktop,16.87,10,8,7,0,0,0,25.18,21.93,1,Gen X / Middle Aged,0.59
7789,44,Male,Mobile,13.18,10,6,6,0,0,0,8.57,24.34,1,Millennials / Young Adults,0.76
7790,19,Male,Tablet,27.38,3,3,2,0,1,1,31.15,98.53,1,Gen Z / Youth,0.11
7791,41,Male,Mobile,7.79,11,11,5,1,0,0,9.18,83.66,1,Millennials / Young Adults,1.41
7792,48,Female,Desktop,3.83,11,11,0,1,0,0,3.11,80.55,1,Gen X / Middle Aged,2.87
7793,50,Male,Mobile,19.39,16,4,7,0,0,1,16.51,41.93,1,Gen X / Middle Aged,0.83
7794,56,Male,Desktop,3.78,6,6,8,1,1,0,5.46,93.62,1,Gen X / Middle Aged,1.59
7795,47,Female,Mobile,11.82,9,12,8,1,1,0,13.14,6.27,1,Gen X / Middle Aged,0.76
7796,54,Female,Mobile,13.28,1,4,3,0,1,0,17.02,12.53,1,Gen X / Middle Aged,0.08
7797,45,Male,Mobile,16.88,6,11,3,1,1,1,20.69,24.67,1,Millennials / Young Adults,0.36
7798,48,Male,Desktop,29.76,18,9,6,0,0,0,33.06,64.17,1,Gen X / Middle Aged,0.6
7799,28,Male,Desktop,7.41,13,14,6,0,1,0,4.06,16.69,1,Millennials / Young Adults,1.75
7800,40,Unknown,Mobile,11.9,2,7,5,1,0,1,13.84,33.6,1,Millennials / Young Adults,0.17
7801,19,Female,Mobile,4.83,19,4,6,1,1,1,4.08,17.72,1,Gen Z / Youth,3.93
7802,57,Female,Mobile,18.62,2,4,0,1,1,0,18.04,79.97,1,Gen X / Middle Aged,0.11
7803,58,Male,Desktop,22.1,4,4,8,0,0,1,29.87,90.92,1,Gen X / Middle Aged,0.18
7804,44,Female,Desktop,14.98,4,3,5,0,0,0,22.0,85.04,1,Millennials / Young Adults,0.27
7805,52,Male,Desktop,8.13,10,10,7,1,0,1,9.71,2.73,1,Gen X / Middle Aged,1.23
7806,19,Female,Mobile,19.01,17,11,4,0,0,1,13.91,31.72,1,Gen Z / Youth,0.89
7807,56,Female,Tablet,16.64,16,10,6,1,1,0,13.61,63.76,1,Gen X / Middle Aged,0.96
7808,54,Male,Desktop,5.96,8,11,2,1,1,0,3.8,0.07,1,Gen X / Middle Aged,1.34
7809,38,Male,Desktop,12.76,6,6,9,1,1,0,13.79,74.64,1,Millennials / Young Adults,0.47
7810,22,Male,Mobile,13.62,2,1,0,1,1,0,19.48,86.88,1,Gen Z / Youth,0.15
7811,38,Male,Desktop,29.5,15,9,6,0,0,0,38.67,7.76,1,Millennials / Young Adults,0.51
7812,46,Female,Mobile,25.63,11,12,4,1,1,1,26.75,43.12,1,Gen X / Middle Aged,0.43
7813,37,Female,Mobile,22.3,16,3,0,0,1,0,32.14,30.28,1,Millennials / Young Adults,0.72
7814,55,Male,Mobile,26.77,4,10,8,1,0,1,37.39,94.69,1,Gen X / Middle Aged,0.15
7815,37,Female,Mobile,22.33,11,2,8,0,0,1,19.23,32.47,1,Millennials / Young Adults,0.49
7816,42,Female,Mobile,27.2,14,9,5,1,0,1,28.55,58.09,1,Millennials / Young Adults,0.51
7817,19,Male,Mobile,2.58,8,12,8,0,1,1,2.05,0.91,1,Gen Z / Youth,3.1
7818,49,Male,Mobile,14.23,6,7,6,0,1,1,7.24,83.66,1,Gen X / Middle Aged,0.42
7819,43,Female,Desktop,22.66,19,6,7,1,0,1,21.55,2.93,1,Millennials / Young Adults,0.84
7820,23,Male,Mobile,17.92,4,2,1,1,0,0,22.4,56.92,1,Gen Z / Youth,0.22
7821,58,Male,Mobile,6.08,4,3,1,0,1,0,6.9,74.07,1,Gen X / Middle Aged,0.66
7822,20,Female,Mobile,10.87,6,12,3,1,1,1,15.51,39.66,1,Gen Z / Youth,0.55
7823,50,Female,Desktop,10.22,11,13,0,0,0,0,12.12,3.17,1,Gen X / Middle Aged,1.08
7824,18,Male,Desktop,8.58,1,3,7,0,1,0,5.5,90.07,1,Gen Z / Youth,0.12
7825,22,Female,Mobile,10.95,2,11,4,0,1,0,8.4,36.61,1,Gen Z / Youth,0.18
7826,30,Male,Tablet,15.93,9,9,6,1,1,0,9.96,46.62,1,Millennials / Young Adults,0.56
7827,36,Male,Mobile,25.79,16,6,1,0,0,0,33.39,81.31,1,Millennials / Young Adults,0.62
7828,29,Female,Tablet,22.52,6,7,4,0,0,1,32.67,66.07,1,Millennials / Young Adults,0.27
7829,42,Female,Mobile,25.22,9,3,8,0,0,0,18.32,32.54,1,Millennials / Young Adults,0.36
7830,52,Male,Mobile,26.62,19,7,8,1,0,1,33.69,54.06,1,Gen X / Middle Aged,0.71
7831,29,Male,Mobile,13.07,5,0,1,0,0,1,12.25,9.4,1,Millennials / Young Adults,0.38
7832,47,Male,Mobile,11.03,10,12,1,1,1,0,9.43,48.12,1,Gen X / Middle Aged,0.91
7833,22,Female,Mobile,2.67,7,8,4,0,0,1,3.97,42.83,1,Gen Z / Youth,2.62
7834,51,Male,Desktop,27.98,2,6,2,1,1,1,23.67,75.99,1,Gen X / Middle Aged,0.07
7836,56,Male,Mobile,22.49,8,7,0,1,0,1,27.28,87.23,1,Gen X / Middle Aged,0.36
7837,30,Female,Mobile,11.97,3,11,4,1,0,0,15.24,85.72,1,Millennials / Young Adults,0.25
7838,20,Male,Mobile,28.51,2,9,2,1,0,0,38.83,99.83,1,Gen Z / Youth,0.07
7839,37,Female,Mobile,13.17,9,1,8,1,0,0,14.04,70.75,1,Millennials / Young Adults,0.68
7840,48,Male,Desktop,24.68,11,13,2,1,0,0,27.26,62.07,1,Gen X / Middle Aged,0.45
7841,22,Male,Mobile,9.2,4,7,2,1,1,1,11.14,14.72,1,Gen Z / Youth,0.43
7842,41,Male,Desktop,9.67,9,9,2,0,0,1,6.27,46.82,1,Millennials / Young Adults,0.93
7843,57,Male,Mobile,18.27,6,5,0,1,1,1,12.79,43.05,1,Gen X / Middle Aged,0.33
7844,50,Female,Mobile,29.94,1,6,2,0,0,1,37.85,73.46,1,Gen X / Middle Aged,0.03
7845,25,Female,Mobile,16.01,3,7,4,0,0,0,10.17,27.47,1,Gen Z / Youth,0.19
7847,37,Female,Mobile,23.8,9,13,6,0,0,1,12.67,21.98,1,Millennials / Young Adults,0.38
7848,33,Female,Desktop,24.08,8,10,3,1,0,0,20.17,48.36,1,Millennials / Young Adults,0.33
7849,29,Male,Mobile,13.64,13,1,3,0,1,1,15.85,94.43,1,Millennials / Young Adults,0.95
7850,30,Female,Mobile,12.21,18,3,3,1,0,1,14.73,34.4,1,Millennials / Young Adults,1.47
7851,59,Female,Unknown,6.57,19,5,7,0,0,0,7.42,72.8,1,Gen X / Middle Aged,2.89
7852,56,Female,Mobile,28.95,9,3,7,1,0,1,27.26,33.56,1,Gen X / Middle Aged,0.31
7853,42,Female,Desktop,28.82,6,5,1,1,0,0,21.75,51.44,1,Millennials / Young Adults,0.21
7854,49,Male,Mobile,22.66,12,4,6,1,0,0,25.23,77.56,1,Gen X / Middle Aged,0.53
7855,41,Male,Mobile,9.59,4,5,4,0,0,0,6.57,81.46,1,Millennials / Young Adults,0.42
7856,26,Male,Desktop,8.11,9,8,1,0,1,0,4.54,84.25,1,Millennials / Young Adults,1.11
7857,39,Male,Desktop,29.67,10,5,2,1,0,0,15.42,9.95,1,Millennials / Young Adults,0.34
7858,40,Female,Mobile,2.93,3,5,6,1,1,0,2.25,85.49,1,Millennials / Young Adults,1.02
7859,30,Female,Mobile,25.46,17,10,5,0,1,0,13.49,14.64,1,Millennials / Young Adults,0.67
7860,49,Male,Desktop,11.31,7,10,5,0,0,1,8.47,27.28,1,Gen X / Middle Aged,0.62
7861,32,Male,Mobile,13.15,8,7,6,0,0,0,10.38,97.11,1,Millennials / Young Adults,0.61
7862,53,Female,Mobile,25.13,11,14,5,0,1,1,21.23,14.42,1,Gen X / Middle Aged,0.44
7863,22,Female,Desktop,3.63,13,4,1,0,1,0,4.4,25.11,1,Gen Z / Youth,3.58
7864,39,Male,Desktop,11.27,3,4,7,1,1,1,10.61,33.58,1,Millennials / Young Adults,0.27
7865,33,Male,Desktop,28.61,19,9,6,1,0,0,42.49,80.62,1,Millennials / Young Adults,0.66
7866,58,Male,Desktop,21.27,14,12,5,0,1,0,30.79,32.09,1,Gen X / Middle Aged,0.66
7867,27,Male,Desktop,22.89,16,10,4,0,1,0,33.91,82.6,1,Millennials / Young Adults,0.7
7868,41,Female,Desktop,22.97,15,0,5,1,1,1,20.95,20.56,1,Millennials / Young Adults,0.65
7869,35,Female,Desktop,2.76,2,5,5,1,0,1,1.5,60.1,1,Millennials / Young Adults,0.72
7870,35,Female,Mobile,6.89,6,0,1,0,1,0,9.37,95.97,0,Millennials / Young Adults,0.87
7871,24,Male,Mobile,15.25,7,10,8,0,0,1,14.26,4.1,1,Gen Z / Youth,0.46
7872,21,Female,Desktop,11.68,9,7,0,0,0,0,13.33,90.86,1,Gen Z / Youth,0.77
7873,43,Female,Desktop,12.92,9,9,1,1,0,1,17.36,16.48,1,Millennials / Young Adults,0.7
7874,22,Male,Mobile,23.66,17,8,9,0,1,1,26.2,58.1,1,Gen Z / Youth,0.72
7876,52,Male,Tablet,20.15,4,13,0,0,0,0,15.09,57.13,1,Gen X / Middle Aged,0.2
7877,43,Male,Mobile,1.0,2,8,7,0,1,1,0.7,49.315,1,Millennials / Young Adults,2.0
7878,35,Male,Mobile,2.83,1,1,3,1,0,1,2.99,80.77,1,Millennials / Young Adults,0.35
7879,46,Male,Desktop,12.84,10,8,5,0,0,1,14.61,41.61,1,Gen X / Middle Aged,0.78
7880,40,Female,Tablet,25.39,3,3,4,1,0,0,14.305,91.57,1,Millennials / Young Adults,0.12
7881,31,Female,Desktop,5.2,10,14,7,0,0,1,6.87,37.04,1,Millennials / Young Adults,1.92
7882,32,Female,Desktop,17.08,9,2,9,1,0,0,25.43,9.16,1,Millennials / Young Adults,0.53
7883,50,Female,Mobile,20.68,17,0,6,1,0,1,30.32,38.68,1,Gen X / Middle Aged,0.82
7884,42,Female,Desktop,7.66,15,0,0,0,1,1,8.61,30.63,1,Millennials / Young Adults,1.96
7885,38,Unknown,Mobile,15.86,3,7,7,0,1,0,15.92,44.64,1,Millennials / Young Adults,0.19
7886,34,Male,Desktop,27.43,3,1,3,1,0,0,34.58,19.96,1,Millennials / Young Adults,0.11
7887,40,Male,Mobile,15.85,4,0,6,0,0,0,12.07,37.03,1,Millennials / Young Adults,0.25
7888,34,Male,Mobile,5.56,4,1,2,1,1,1,4.74,88.62,1,Millennials / Young Adults,0.72
7889,31,Female,Mobile,19.21,17,2,1,1,1,1,24.34,65.25,1,Millennials / Young Adults,0.88
7890,46,Female,Mobile,18.17,6,3,0,0,0,1,26.35,19.81,1,Gen X / Middle Aged,0.33
7891,37,Male,Desktop,1.78,11,12,9,1,0,0,2.48,5.29,1,Millennials / Young Adults,6.18
7892,47,Male,Tablet,3.63,12,10,4,0,0,0,2.08,21.67,1,Gen X / Middle Aged,3.31
7893,36,Male,Desktop,5.55,7,8,2,0,1,0,4.06,40.92,1,Millennials / Young Adults,1.26
7894,56,Male,Desktop,4.95,13,6,2,1,1,1,3.83,36.71,1,Gen X / Middle Aged,2.63
7895,30,Male,Mobile,8.52,6,11,7,1,1,1,7.52,84.85,1,Millennials / Young Adults,0.7
7896,35,Female,Desktop,14.17,3,4,0,0,0,1,8.09,58.6,1,Millennials / Young Adults,0.21
7897,40,Female,Desktop,11.78,14,4,1,1,1,0,8.61,84.25,1,Millennials / Young Adults,1.19
7898,50,Female,Desktop,26.83,14,13,0,1,0,1,32.63,49.315,1,Gen X / Middle Aged,0.52
7899,56,Male,Mobile,18.75,10,5,6,0,0,0,13.96,29.03,1,Gen X / Middle Aged,0.53
7900,57,Female,Desktop,26.41,5,0,3,0,0,1,38.1,47.75,1,Gen X / Middle Aged,0.19
7901,35,Male,Desktop,16.28,2,5,2,0,1,0,15.03,70.56,1,Millennials / Young Adults,0.12
7902,26,Female,Mobile,3.61,6,12,2,1,1,1,2.16,51.18,1,Millennials / Young Adults,1.66
7903,50,Male,Desktop,14.44,11,12,9,1,0,1,19.39,32.68,1,Gen X / Middle Aged,0.76
7904,49,Male,Tablet,24.84,18,10,2,0,0,0,35.16,81.62,1,Gen X / Middle Aged,0.72
7905,34,Female,Mobile,6.63,11,5,1,0,0,0,9.47,89.24,1,Millennials / Young Adults,1.66
